d3e23439Heiligenlexikon-1858;Q4697172;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e23439Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4697172
d3e24327Heiligenlexikon-1858;Q686948;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e24327Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q686948
d3e24539Heiligenlexikon-1858;Q686948;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e24539Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q686948
d3e24585Heiligenlexikon-1858;Q312982;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e24585Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q312982
d3e25020Heiligenlexikon-1858;Q1340790;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e25020Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1340790
d3e26041Heiligenlexikon-1858;Q60059;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e26041Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q60059
d3e26747Heiligenlexikon-1858;Q4531465;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e26747Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4531465
d3e26923Heiligenlexikon-1858;Q2176682;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e26923Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2176682
d3e26980Heiligenlexikon-1858;Q45474;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e26980Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q45474
d3e27041Heiligenlexikon-1858;Q2722964;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e27041Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2722964
d3e27561Heiligenlexikon-1858;Q45474;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e27561Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q45474
d3e27897Heiligenlexikon-1858;Q2836789;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e27897Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2836789
